"","groupid","name","year","failure","allies","alliesties","size","religious","ethnic","drugs","statesponsored","wbgi_gee_cs","polity2","logpop","namerica","latamerica","ssafrica","meast","asia","spline1","spline2","spline3","alliesXgee","alliesXpolity2","alliesXfhouse17","alliesXrgdpch","alliesXcinc","fhouse17","europe","rgdpch","cinc","ccode","age","startdate","enddate"
"3625",596,"Democratic Karen Buddhist Army (DKBA)",1995,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.6245250701904,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,0,0,0,NA,0,1,0,NA,0.00495680002495646,775,2,1994,9999
"3626",596,"Democratic Karen Buddhist Army (DKBA)",1996,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.6424541473389,0,0,0,0,1,1996,2.25,0.0833333358168602,0,0,0,NA,0,1,0,NA,0.00501170009374619,775,3,1994,9999
"3627",596,"Democratic Karen Buddhist Army (DKBA)",1997,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,0,0,0,NA,0,1,0,NA,0.00506210001185536,775,4,1994,9999
"3628",596,"Democratic Karen Buddhist Army (DKBA)",1998,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,0,0,0,NA,0,1,0,NA,0.00505590019747615,775,5,1994,9999
"3629",596,"Democratic Karen Buddhist Army (DKBA)",1999,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,NA,0,1,0,NA,0.00517500005662441,775,6,1994,9999
"3630",596,"Democratic Karen Buddhist Army (DKBA)",2000,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,NA,0,1,0,NA,0.00494500016793609,775,7,1994,9999
"3631",596,"Democratic Karen Buddhist Army (DKBA)",2001,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,NA,0,1,0,NA,0.00526010012254119,775,8,1994,9999
"3632",596,"Democratic Karen Buddhist Army (DKBA)",2002,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,NA,0,1,0,NA,0.00692170020192862,775,9,1994,9999
"3633",596,"Democratic Karen Buddhist Army (DKBA)",2003,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,NA,0,1,0,NA,0.0072173997759819,775,10,1994,9999
"3634",596,"Democratic Karen Buddhist Army (DKBA)",2004,0,0,0,1,1,1,1,0,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,NA,0,1,0,NA,0.00717790005728602,775,11,1994,9999
"3635",596,"Democratic Karen Buddhist Army (DKBA)",2005,0,0,0,1,1,1,1,0,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,NA,0,1,0,NA,0.00740179978311062,775,12,1994,9999
"3636",597,"God's Army",1997,0,1,-3.87999985102083e-18,1,1,1,0,0,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,-1.35736608505249,-7,1,NA,0.00506210001185536,1,0,NA,0.00506210001185536,775,1,1997,2001
"3637",597,"God's Army",1998,0,1,-3.87999985102083e-18,1,1,1,0,0,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,-1.35736608505249,-7,1,NA,0.00505590019747615,1,0,NA,0.00505590019747615,775,2,1997,2001
"3638",597,"God's Army",1999,0,1,-3.87999985102083e-18,1,1,1,0,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,-1.35736608505249,-7,1,NA,0.00517500005662441,1,0,NA,0.00517500005662441,775,3,1997,2001
"3639",597,"God's Army",2000,0,1,-3.87999985102083e-18,1,1,1,0,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,-1.35736608505249,-7,1,NA,0.00494500016793609,1,0,NA,0.00494500016793609,775,4,1997,2001
"3640",597,"God's Army",2001,1,1,-3.87999985102083e-18,1,1,1,0,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,-1.35736608505249,-7,1,NA,0.00526010012254119,1,0,NA,0.00526010012254119,775,5,1997,2001
"3641",598,"Kachin Independence Army",1987,0,2,0,2,0,1,1,0,-1.35736608505249,-8,17.4809417724609,0,0,0,0,1,1987,0,0,-2.71473217010498,-16,2,NA,0.00674040010198951,1,0,NA,0.00337020005099475,775,27,1961,1994
"3642",598,"Kachin Independence Army",1988,0,2,0,2,0,1,1,0,-1.35736608505249,-6,17.5003566741943,0,0,0,0,1,1988,0.00308641977608204,0,-2.71473217010498,-12,3,NA,0.00669360021129251,1.5,0,NA,0.00334680010564625,775,28,1961,1994
"3643",598,"Kachin Independence Army",1989,0,2,0,2,0,1,1,0,-1.35736608505249,-6,17.5193023681641,0,0,0,0,1,1989,0.0246913582086563,0,-2.71473217010498,-12,2,NA,0.00693139992654324,1,0,NA,0.00346569996327162,775,29,1961,1994
"3644",598,"Kachin Independence Army",1990,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5376796722412,0,0,0,0,1,1990,0.0833333358168602,0,-2.71473217010498,-14,2,NA,0.00756199983879924,1,0,NA,0.00378099991939962,775,30,1961,1994
"3645",598,"Kachin Independence Army",1991,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5424556732178,0,0,0,0,1,1991,0.19753086566925,0,-2.71473217010498,-14,2,NA,0.0086470004171133,1,0,NA,0.00432350020855665,775,31,1961,1994
"3646",598,"Kachin Independence Army",1992,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5610771179199,0,0,0,0,1,1992,0.38580247759819,0,-2.71473217010498,-14,2,NA,0.00860240031033754,1,0,NA,0.00430120015516877,775,32,1961,1994
"3647",598,"Kachin Independence Army",1993,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5794048309326,0,0,0,0,1,1993,0.666666686534882,0,-2.71473217010498,-14,2,NA,0.0102385999634862,1,0,NA,0.0051192999817431,775,33,1961,1994
"3648",598,"Kachin Independence Army",1994,1,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-2.71473217010498,-14,2,NA,0.00985400006175041,1,0,NA,0.00492700003087521,775,34,1961,1994
"3649",599,"Karenni National Progressive Party (KNPP)",1987,0,1,0,2,0,1,1,0,-1.35736608505249,-8,17.4809417724609,0,0,0,0,1,1987,0,0,-1.35736608505249,-8,1,NA,0.00337020005099475,1,0,NA,0.00337020005099475,775,33,1955,9999
"3650",599,"Karenni National Progressive Party (KNPP)",1988,0,2,0,2,0,1,1,0,-1.35736608505249,-6,17.5003566741943,0,0,0,0,1,1988,0.00308641977608204,0,-2.71473217010498,-12,3,NA,0.00669360021129251,1.5,0,NA,0.00334680010564625,775,34,1955,9999
"3651",599,"Karenni National Progressive Party (KNPP)",1989,0,2,0,2,0,1,1,0,-1.35736608505249,-6,17.5193023681641,0,0,0,0,1,1989,0.0246913582086563,0,-2.71473217010498,-12,2,NA,0.00693139992654324,1,0,NA,0.00346569996327162,775,35,1955,9999
"3652",599,"Karenni National Progressive Party (KNPP)",1990,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5376796722412,0,0,0,0,1,1990,0.0833333358168602,0,-2.71473217010498,-14,2,NA,0.00756199983879924,1,0,NA,0.00378099991939962,775,36,1955,9999
"3653",599,"Karenni National Progressive Party (KNPP)",1991,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5424556732178,0,0,0,0,1,1991,0.19753086566925,0,-2.71473217010498,-14,2,NA,0.0086470004171133,1,0,NA,0.00432350020855665,775,37,1955,9999
"3654",599,"Karenni National Progressive Party (KNPP)",1992,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5610771179199,0,0,0,0,1,1992,0.38580247759819,0,-2.71473217010498,-14,2,NA,0.00860240031033754,1,0,NA,0.00430120015516877,775,38,1955,9999
"3655",599,"Karenni National Progressive Party (KNPP)",1993,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5794048309326,0,0,0,0,1,1993,0.666666686534882,0,-2.71473217010498,-14,2,NA,0.0102385999634862,1,0,NA,0.0051192999817431,775,39,1955,9999
"3656",599,"Karenni National Progressive Party (KNPP)",1994,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-2.71473217010498,-14,2,NA,0.00985400006175041,1,0,NA,0.00492700003087521,775,40,1955,9999
"3657",599,"Karenni National Progressive Party (KNPP)",1995,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.6245250701904,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,-2.71473217010498,-14,2,NA,0.00991360004991293,1,0,NA,0.00495680002495646,775,41,1955,9999
"3658",599,"Karenni National Progressive Party (KNPP)",1996,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.6424541473389,0,0,0,0,1,1996,2.25,0.0833333358168602,-2.71473217010498,-14,2,NA,0.0100234001874924,1,0,NA,0.00501170009374619,775,42,1955,9999
"3659",599,"Karenni National Progressive Party (KNPP)",1997,0,2,0,2,0,1,1,0,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,-2.71473217010498,-14,2,NA,0.0101242000237107,1,0,NA,0.00506210001185536,775,43,1955,9999
"3660",599,"Karenni National Progressive Party (KNPP)",1998,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,-2.71473217010498,-14,2,NA,0.0101118003949523,1,0,NA,0.00505590019747615,775,44,1955,9999
"3661",599,"Karenni National Progressive Party (KNPP)",1999,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,-2.71473217010498,-14,2,NA,0.0103500001132488,1,0,NA,0.00517500005662441,775,45,1955,9999
"3662",599,"Karenni National Progressive Party (KNPP)",2000,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,-2.71473217010498,-14,2,NA,0.00989000033587217,1,0,NA,0.00494500016793609,775,46,1955,9999
"3663",599,"Karenni National Progressive Party (KNPP)",2001,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,-2.71473217010498,-14,2,NA,0.0105202002450824,1,0,NA,0.00526010012254119,775,47,1955,9999
"3664",599,"Karenni National Progressive Party (KNPP)",2002,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,-2.71473217010498,-14,2,NA,0.0138434004038572,1,0,NA,0.00692170020192862,775,48,1955,9999
"3665",599,"Karenni National Progressive Party (KNPP)",2003,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,-2.71473217010498,-14,2,NA,0.0144347995519638,1,0,NA,0.0072173997759819,775,49,1955,9999
"3666",599,"Karenni National Progressive Party (KNPP)",2004,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,-2.71473217010498,-16,2,NA,0.014355800114572,1,0,NA,0.00717790005728602,775,50,1955,9999
"3667",599,"Karenni National Progressive Party (KNPP)",2005,0,2,-1.4599999862379e-16,2,0,1,1,0,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-2.71473217010498,-16,2,NA,0.0148035995662212,1,0,NA,0.00740179978311062,775,51,1955,9999
"3668",600,"Kayin National Union (KNU)",1987,0,1,0,2,0,1,0,0,-1.35736608505249,-8,17.4809417724609,0,0,0,0,1,1987,0,0,-1.35736608505249,-8,1,NA,0.00337020005099475,1,0,NA,0.00337020005099475,775,29,1959,9999
"3669",600,"Kayin National Union (KNU)",1988,0,2,0,2,0,1,0,0,-1.35736608505249,-6,17.5003566741943,0,0,0,0,1,1988,0.00308641977608204,0,-2.71473217010498,-12,3,NA,0.00669360021129251,1.5,0,NA,0.00334680010564625,775,30,1959,9999
"3670",600,"Kayin National Union (KNU)",1989,0,2,0,2,0,1,0,0,-1.35736608505249,-6,17.5193023681641,0,0,0,0,1,1989,0.0246913582086563,0,-2.71473217010498,-12,2,NA,0.00693139992654324,1,0,NA,0.00346569996327162,775,31,1959,9999
"3671",600,"Kayin National Union (KNU)",1990,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.5376796722412,0,0,0,0,1,1990,0.0833333358168602,0,-2.71473217010498,-14,2,NA,0.00756199983879924,1,0,NA,0.00378099991939962,775,32,1959,9999
"3672",600,"Kayin National Union (KNU)",1991,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.5424556732178,0,0,0,0,1,1991,0.19753086566925,0,-2.71473217010498,-14,2,NA,0.0086470004171133,1,0,NA,0.00432350020855665,775,33,1959,9999
"3673",600,"Kayin National Union (KNU)",1992,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.5610771179199,0,0,0,0,1,1992,0.38580247759819,0,-2.71473217010498,-14,2,NA,0.00860240031033754,1,0,NA,0.00430120015516877,775,34,1959,9999
"3674",600,"Kayin National Union (KNU)",1993,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.5794048309326,0,0,0,0,1,1993,0.666666686534882,0,-2.71473217010498,-14,2,NA,0.0102385999634862,1,0,NA,0.0051192999817431,775,35,1959,9999
"3675",600,"Kayin National Union (KNU)",1994,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-2.71473217010498,-14,2,NA,0.00985400006175041,1,0,NA,0.00492700003087521,775,36,1959,9999
"3676",600,"Kayin National Union (KNU)",1995,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.6245250701904,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,-2.71473217010498,-14,2,NA,0.00991360004991293,1,0,NA,0.00495680002495646,775,37,1959,9999
"3677",600,"Kayin National Union (KNU)",1996,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.6424541473389,0,0,0,0,1,1996,2.25,0.0833333358168602,-2.71473217010498,-14,2,NA,0.0100234001874924,1,0,NA,0.00501170009374619,775,38,1959,9999
"3678",600,"Kayin National Union (KNU)",1997,0,2,0,2,0,1,0,0,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,-2.71473217010498,-14,2,NA,0.0101242000237107,1,0,NA,0.00506210001185536,775,39,1959,9999
"3679",600,"Kayin National Union (KNU)",1998,0,3,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,-4.07209825515747,-21,3,NA,0.0151677001267672,1,0,NA,0.00505590019747615,775,40,1959,9999
"3680",600,"Kayin National Union (KNU)",1999,0,3,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,-4.07209825515747,-21,3,NA,0.0155250001698732,1,0,NA,0.00517500005662441,775,41,1959,9999
"3681",600,"Kayin National Union (KNU)",2000,0,3,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,-4.07209825515747,-21,3,NA,0.014835000038147,1,0,NA,0.00494500016793609,775,42,1959,9999
"3682",600,"Kayin National Union (KNU)",2001,0,3,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,-4.07209825515747,-21,3,NA,0.0157802999019623,1,0,NA,0.00526010012254119,775,43,1959,9999
"3683",600,"Kayin National Union (KNU)",2002,0,2,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,-2.71473217010498,-14,2,NA,0.0138434004038572,1,0,NA,0.00692170020192862,775,44,1959,9999
"3684",600,"Kayin National Union (KNU)",2003,0,2,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,-2.71473217010498,-14,2,NA,0.0144347995519638,1,0,NA,0.0072173997759819,775,45,1959,9999
"3685",600,"Kayin National Union (KNU)",2004,0,2,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,-2.71473217010498,-16,2,NA,0.014355800114572,1,0,NA,0.00717790005728602,775,46,1959,9999
"3686",600,"Kayin National Union (KNU)",2005,0,2,-2.64000002995831e-17,2,0,1,0,0,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-2.71473217010498,-16,2,NA,0.0148035995662212,1,0,NA,0.00740179978311062,775,47,1959,9999
"3687",602,"Vigorous Burmese Student Warriors",1999,0,0,0,0,0,0,0,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,NA,0,1,0,NA,0.00517500005662441,775,1,1999,9999
"3688",602,"Vigorous Burmese Student Warriors",2000,0,0,0,0,0,0,0,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,NA,0,1,0,NA,0.00494500016793609,775,2,1999,9999
"3689",602,"Vigorous Burmese Student Warriors",2001,0,0,0,0,0,0,0,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,NA,0,1,0,NA,0.00526010012254119,775,3,1999,9999
"3690",602,"Vigorous Burmese Student Warriors",2002,0,0,0,0,0,0,0,0,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,NA,0,1,0,NA,0.00692170020192862,775,4,1999,9999
"3691",602,"Vigorous Burmese Student Warriors",2003,0,0,0,0,0,0,0,0,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,NA,0,1,0,NA,0.0072173997759819,775,5,1999,9999
"3692",602,"Vigorous Burmese Student Warriors",2004,0,0,0,0,0,0,0,0,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,NA,0,1,0,NA,0.00717790005728602,775,6,1999,9999
"3693",602,"Vigorous Burmese Student Warriors",2005,0,0,0,0,0,0,0,0,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,NA,0,1,0,NA,0.00740179978311062,775,7,1999,9999
"3694",603,"Eelam People's Revolutionary Liberation Front",1987,0,2,0,1,0,1,0,1,-0.262707471847534,5,16.6287078857422,0,0,0,0,1,1987,0,0,-0.525414943695068,10,9,5.91550445556641,0.00201219995506108,4.5,0,2.9577522277832,0.00100609997753054,780,8,1980,1989
"3695",603,"Eelam People's Revolutionary Liberation Front",1988,0,2,0,1,0,1,0,1,-0.262707471847534,5,16.6430053710938,0,0,0,0,1,1988,0.00308641977608204,0,-0.525414943695068,10,9,6.03927183151245,0.00195099995471537,4.5,0,3.01963591575623,0.000975499977357686,780,9,1980,1989
"3696",603,"Eelam People's Revolutionary Liberation Front",1989,1,2,0,1,0,1,0,1,-0.262707471847534,5,16.6570587158203,0,0,0,0,1,1989,0.0246913582086563,0,-0.525414943695068,10,7,6.03169298171997,0.00197819992899895,3.5,0,3.01584649085999,0.000989099964499474,780,10,1980,1989
"3697",604,"Liberation Tigers of Tamil Eelam (LTTE)",1987,0,1,0,2,0,1,1,0,-0.262707471847534,5,16.6287078857422,0,0,0,0,1,1987,0,0,-0.262707471847534,5,4.5,2.9577522277832,0.00100609997753054,4.5,0,2.9577522277832,0.00100609997753054,780,12,1976,9999
"3698",604,"Liberation Tigers of Tamil Eelam (LTTE)",1988,0,1,0,2,0,1,1,0,-0.262707471847534,5,16.6430053710938,0,0,0,0,1,1988,0.00308641977608204,0,-0.262707471847534,5,4.5,3.01963591575623,0.000975499977357686,4.5,0,3.01963591575623,0.000975499977357686,780,13,1976,9999
"3699",604,"Liberation Tigers of Tamil Eelam (LTTE)",1989,0,1,0,2,0,1,1,0,-0.262707471847534,5,16.6570587158203,0,0,0,0,1,1989,0.0246913582086563,0,-0.262707471847534,5,3.5,3.01584649085999,0.000989099964499474,3.5,0,3.01584649085999,0.000989099964499474,780,14,1976,9999
"3700",604,"Liberation Tigers of Tamil Eelam (LTTE)",1990,0,1,0,2,0,1,1,0,-0.262707471847534,5,16.6699714660645,0,0,0,0,1,1990,0.0833333358168602,0,-0.262707471847534,5,3.5,3.15119051933289,0.000988899962976575,3.5,0,3.15119051933289,0.000988899962976575,780,15,1976,9999
"3701",604,"Liberation Tigers of Tamil Eelam (LTTE)",1991,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.681079864502,0,0,0,0,1,1991,0.19753086566925,0,0,0,0,0,0,3.5,0,3.27246236801147,0.00158959999680519,780,16,1976,9999
"3702",604,"Liberation Tigers of Tamil Eelam (LTTE)",1992,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.692211151123,0,0,0,0,1,1992,0.38580247759819,0,0,0,0,0,0,3.5,0,3.35288023948669,0.00164210004732013,780,17,1976,9999
"3703",604,"Liberation Tigers of Tamil Eelam (LTTE)",1993,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7057247161865,0,0,0,0,1,1993,0.666666686534882,0,0,0,0,0,0,3.5,0,3.48778820037842,0.0016503999941051,780,18,1976,9999
"3704",604,"Liberation Tigers of Tamil Eelam (LTTE)",1994,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7195148468018,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,3.5,0,3.62558579444885,0.00166599999647588,780,19,1976,9999
"3705",604,"Liberation Tigers of Tamil Eelam (LTTE)",1995,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7319774627686,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,0,0,0,0,0,3.5,0,3.81127667427063,0.00169299996923655,780,20,1976,9999
"3706",604,"Liberation Tigers of Tamil Eelam (LTTE)",1996,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7429466247559,0,0,0,0,1,1996,2.25,0.0833333358168602,0,0,0,0,0,4,0,3.92248964309692,0.00174660002812743,780,21,1976,9999
"3707",604,"Liberation Tigers of Tamil Eelam (LTTE)",1997,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7529888153076,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,4.5,0,4.13364839553833,0.00176450004801154,780,22,1976,9999
"3708",604,"Liberation Tigers of Tamil Eelam (LTTE)",1998,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7628746032715,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,4.5,0,4.27347230911255,0.00179300003219396,780,23,1976,9999
"3709",604,"Liberation Tigers of Tamil Eelam (LTTE)",1999,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7725563049316,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,4.5,0,4.42420530319214,0.00166529999114573,780,24,1976,9999
"3710",604,"Liberation Tigers of Tamil Eelam (LTTE)",2000,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.7826309204102,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,4.5,0,4.60267686843872,0.00178499997127801,780,25,1976,9999
"3711",604,"Liberation Tigers of Tamil Eelam (LTTE)",2001,0,0,0,2,0,1,1,0,-0.262707471847534,6,16.7933979034424,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,4.5,0,4.56890249252319,0.00185050000436604,780,26,1976,9999
"3712",604,"Liberation Tigers of Tamil Eelam (LTTE)",2002,0,0,0,2,0,1,1,0,-0.262707471847534,6,16.8047256469727,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,4.5,0,4.6672477722168,0.00208949996158481,780,27,1976,9999
"3713",604,"Liberation Tigers of Tamil Eelam (LTTE)",2003,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.816104888916,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,5,0,4.85282468795776,0.00201719999313354,780,28,1976,9999
"3714",604,"Liberation Tigers of Tamil Eelam (LTTE)",2004,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.8262920379639,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,5,0,5.05612373352051,0.00203300011344254,780,29,1976,9999
"3715",604,"Liberation Tigers of Tamil Eelam (LTTE)",2005,0,0,0,2,0,1,1,0,-0.262707471847534,5,16.8361434936523,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,5,0,5.32864236831665,0.00206790002994239,780,30,1976,9999
"3716",605,"Peoples Liberation Front (JVP)",1987,0,0,0,2,0,0,0,0,-0.262707471847534,5,16.6287078857422,0,0,0,0,1,1987,0,0,0,0,0,0,0,4.5,0,2.9577522277832,0.00100609997753054,780,5,1983,1990
"3717",605,"Peoples Liberation Front (JVP)",1988,0,0,0,2,0,0,0,0,-0.262707471847534,5,16.6430053710938,0,0,0,0,1,1988,0.00308641977608204,0,0,0,0,0,0,4.5,0,3.01963591575623,0.000975499977357686,780,6,1983,1990
